Date,Time,Receipt Number,Transaction,Item,Payment Method
12-11-2122,22:36:44,1O5GEM,5,biore(sabun mandi),Cash
12-11-2122,22:24:17,1O5GEL,5,kacang sukro,Cash
12-11-2122,22:13:41,1O5GEK,5,kuaci,Other EDC
12-11-2122,21:45:31,1O5GEJ,5,"arem""",BCA
12-11-2122,21:42:32,1O5GEI,4,nasi ayam,Cash
12-11-2122,21:39:35,1O5GEH,10,chocolatos,Cash
12-11-2122,21:42:27,1O5GEG,8,kopi good day,Cash
12-11-2122,21:27:17,1O5GEF,6,teh pucuk,Cash
12-11-2122,21:26:14,1O5GEE,10,aqua 351ml,Cash
12-11-2122,21:21:34,1O5GED,6,good time,BCA
12-11-2122,21:18:51,1O5GEC,7,sarden,Cash
12-11-2122,21:18:52,1O5GEB,9,telur,Cash
12-11-2122,21:13:56,1O5GEA,6,es teh,BCA
12-11-2122,21:12:51,1O5GE9,5,susu cokelat,Cash
12-11-2122,19:49:44,1O5GE8,8,susu vanilla,Cash
12-11-2122,19:48:59,1O5GE7,8,nagasari,Cash
12-11-2122,19:41:35,1O5GE6,4,usus crispy,Cash
12-11-2122,19:17:38,1O5GE5,9,nextar,Cash
12-11-2122,19:18:27,1O5GE4,0,pembalut,Mandiri
12-11-2122,19:15:33,1O5GE3,2,buku tulis,Cash
12-11-2122,18:52:53,1O5GE1,6,bolpoin standart,Gopay
12-11-2122,18:31:21,1O5GE1,2,buku gambar,Other
12-11-2122,18:18:13,1O5GDZ,9,pensil,Shopeepay
12-11-2122,17:16:33,1O5GDY,3,penghapus,BNI
12-11-2122,16:39:42,1O5GDX,3,rautan pensil,Cash
12-11-2122,16:31:17,1O5GDW,3,sari roti,Cash
12-11-2122,16:21:11,1O5GDV,7,mie,Cash
12-11-2122,16:12:47,1O5GDU,4,kecap,Cash
12-11-2122,16:11:44,1O5GDT,9,saos,Other
12-11-2122,16:11:33,1O5GDS,5,es cream,Cash
12-11-2122,15:51:17,1O5GDR,1,pie susu,Cash
12-11-2122,15:15:17,1O5GDQ,3,risol,Gopay
12-11-2122,13:33:27,1O5GDP,9,martabak,Cash
12-11-2122,13:27:42,1O5GDO,9,floridina,Cash
12-11-2122,12:34:36,1O5GDN,1,iso plus,Cash
12-11-2122,11:14:15,1O5GDM,10,golda,Cash
12-11-2122,11:11:13,1O5GDL,0,nutrisari,Cash
11-11-2122,23:35:48,1O5GDK,2,teh rio,Cash
11-11-2122,22:29:14,1O5GDJ,8,kopikap,Cash
11-11-2122,22:17:31,1O5GDI,9,roti aoka,Cash
11-11-2122,22:15:31,1O5GDH,8,sari gandum,BCA
11-11-2122,22:13:28,1O5GDG,5,taro,Gopay
11-11-2122,22:11:48,1O5GDF,5,qitela,Mandiri
11-11-2122,21:58:15,1O5GDE,2,choki choki,Gopay
11-11-2122,21:49:11,1O5GDD,7,bengbeng,Cash
11-11-2122,21:13:32,1O5GDC,8,nabati,Cash
11-11-2122,21:48:15,1O5GDB,6,basreng,Gopay
11-11-2122,21:46:24,1O5GDA,1,mie lidi,Cash
11-11-2122,21:44:38,1O5GD9,3,macroni pedas manis,Cash
11-11-2122,21:32:34,1O5GD8,3,bon cabe(bubuk cabe),Gopay
11-11-2122,21:31:19,1O5GD7,2,pepsodent,Gopay
11-11-2122,19:51:22,1O5GD6,6,head&shoulder,Gopay
11-11-2122,19:48:11,1O5GD5,0,lifebuoy(sabun mandi cair),Cash
11-11-2122,19:42:11,1O5GD4,4,lifebuoy(shampoo),Cash
11-11-2122,19:38:31,1O5GD3,7,shinzui(sabun mandi),Gopay
11-11-2122,19:33:15,1O5GD2,6,biore(sabun muka),Cash
11-11-2122,19:28:11,1O5GD1,4,lifebuoy(sabun mandi batangan),Cash
11-11-2122,19:21:11,1O5GD1,2,sunlight,Cash
11-11-2122,19:15:12,1O5GCZ,3,lux(sabun mandi),Gopay
11-11-2122,18:48:12,1O5GCY,8,sunsilk(shampoo),Gopay
11-11-2122,18:19:27,1O5GCX,9,pantene(shampoo),Cash
11-11-2122,18:13:59,1O5GCW,3,"arem""",Gopay
11-11-2122,17:34:57,1O5GCV,3,nasi ayam,Cash
11-11-2122,16:34:21,1O5GCU,3,chocolatos,Gopay
11-11-2122,15:32:43,1O5GCT,9,kopi good day,Cash
11-11-2122,15:16:48,1O5GCS,4,teh pucuk,Cash
11-11-2122,15:13:15,1O5GCR,9,aqua 351ml,Cash
11-11-2122,14:51:42,1O5GCQ,2,good time,Cash
11-11-2122,14:44:11,1O5GCP,3,sarden,BNI
11-11-2122,14:24:56,1O5GCO,2,telur,Gopay
11-11-2122,14:18:47,1O5GCN,1,es teh,Gopay
11-11-2122,14:17:11,1O5GCM,1,susu cokelat,Cash
11-11-2122,14:13:16,1O5GCL,2,susu vanilla,Gopay
11-11-2122,13:57:58,1O5GCK,4,nagasari,Cash
11-11-2122,13:45:34,1O5GCJ,6,usus crispy,Cash
11-11-2122,13:44:36,1O5GCI,3,nextar,Gopay
11-11-2122,13:19:24,1O5GCH,1,pembalut,BCA
11-11-2122,12:46:16,1O5GCG,7,buku tulis,Cash
11-11-2122,12:39:47,1O5GCF,4,bolpoin standart,Cash
11-11-2122,12:38:37,1O5GCE,8,buku gambar,Cash
11-11-2122,12:19:14,1O5GCD,3,pensil,Gopay
11-11-2122,12:15:14,1O5GCC,9,penghapus,GrabFood
11-11-2122,11:24:18,1O5GCB,6,rautan pensil,Cash
11-11-2122,11:21:41,1O5GCA,10,sari roti,Cash
11-11-2122,11:16:59,1O5GC9,7,mie,Gopay
11-11-2122,11:41:21,1O5GC8,3,kecap,Cash
11-11-2122,11:31:32,1O5GC7,4,saos,Gopay
11-11-2122,11:23:28,1O5GC6,5,es cream,Gopay
11-11-2122,9:58:49,1O5GC5,4,pie susu,Gopay
11-11-2122,9:57:11,1O5GC4,2,risol,Cash
11-11-2122,9:11:41,1O5GC3,1,martabak,Cash
11-11-2122,8:57:56,1O5GC2,3,floridina,Gopay
31-19-2122,23:17:58,1O5GC1,2,iso plus,Gopay
31-19-2122,23:17:38,1O5GAV,5,golda,Cash
31-19-2122,22:17:14,1O5GC1,9,nutrisari,Cash
31-19-2122,21:24:13,1O5GBZ,9,teh rio,Gopay
31-19-2122,21:47:31,1O5GBY,1,kopikap,Cash
31-19-2122,21:42:52,1O5GBX,7,roti aoka,Cash
31-19-2122,21:28:11,1O5GBW,3,sari gandum,Cash
31-19-2122,21:11:18,1O5GBV,1,taro,Cash
31-19-2122,19:41:18,1O5GBU,1,qitela,Gopay
31-19-2122,19:33:41,1O5GBT,2,choki choki,Other
31-19-2122,19:11:42,1O5GBS,3,bengbeng,Cash
31-19-2122,19:15:37,1O5GBR,6,nabati,Cash
31-19-2122,18:18:32,1O5GBQ,6,basreng,Mandiri
31-19-2122,17:41:31,1O5GBP,8,mie lidi,Cash
31-19-2122,17:36:56,1O5GBO,7,macroni pedas manis,Cash
31-19-2122,17:34:49,1O5GBN,0,bon cabe(bubuk cabe),Cash
31-19-2122,17:33:18,1O5GB4,0,pepsodent,Cash
31-19-2122,17:11:31,1O5GBM,8,head&shoulder,Cash
31-19-2122,16:59:18,1O5GBL,7,lifebuoy(sabun mandi cair),Cash
31-19-2122,16:51:12,1O5GBK,7,lifebuoy(shampoo),Cash
31-19-2122,16:38:24,1O5GBJ,5,shinzui(sabun mandi),BRI
31-19-2122,16:23:52,1O5GBI,2,biore(sabun muka),Cash
31-19-2122,16:21:42,1O5GBH,0,lifebuoy(sabun mandi batangan),GoFood
31-19-2122,16:21:18,1O5GBG,5,sunlight,GrabFood
31-19-2122,16:16:21,1O5GBF,1,lux(sabun mandi),Cash
31-19-2122,16:15:25,1O5GBE,7,sunsilk(shampoo),BRI
31-19-2122,15:51:14,1O5GBD,8,pantene(shampoo),Cash
31-19-2122,15:35:15,1O5GBC,3,lux(sabun mandi),Cash
31-19-2122,15:31:39,1O5GBB,4,biore(sabun mandi),Cash
31-19-2122,14:45:27,1O5GBA,7,kacang sukro,Cash
31-19-2122,13:58:41,1O5GB9,4,kuaci,Cash
31-19-2122,13:57:11,1O5GB8,2,kacang kulit,Other
31-19-2122,13:52:31,1O5GB7,6,lays,Cash
31-19-2122,13:47:52,1O5GB6,1,chitato,Cash
31-19-2122,13:45:15,1O5GB5,1,"arem""",Cash
31-19-2122,13:41:51,1O5GB4,7,nasi ayam,Cash
31-19-2122,13:14:29,1O5GB3,9,chocolatos,Cash
31-19-2122,13:18:35,1O5GB2,6,kopi good day,Other
31-19-2122,13:16:41,1O5GB1,9,teh pucuk,GoFood
31-19-2122,12:52:26,1O5GB1,3,aqua 351ml,Cash
31-19-2122,12:51:21,1O5GAZ,3,good time,Gopay
31-19-2122,12:11:47,1O5GAY,8,sarden,Cash
31-19-2122,11:33:26,1O5GAX,6,telur,Other EDC
31-19-2122,11:15:39,1O5GAW,9,es teh,Gopay
31-19-2122,11:11:29,1O5GAV,6,susu cokelat,Cash
31-19-2122,11:56:31,1O5GAU,2,susu vanilla,Cash
31-19-2122,9:41:15,1O5GAT,0,nagasari,Cash
31-19-2122,9:36:52,1O5GAS,7,usus crispy,Cash
31-19-2122,9:17:22,1O5GAR,1,nextar,Cash
31-19-2122,8:53:19,1O5GAQ,4,pembalut,Cash
29-19-2122,23:56:11,1O5GAP,3,buku tulis,Other
29-19-2122,22:27:48,1O5GAO,5,bolpoin standart,Gopay
29-19-2122,22:14:43,1O5GAN,2,buku gambar,Cash
29-19-2122,21:52:46,1O5GAM,3,pensil,Cash
29-19-2122,21:33:58,1O5GAL,2,penghapus,Cash
29-19-2122,21:17:54,1O5GAK,10,rautan pensil,Mandiri
29-19-2122,21:16:52,1O5GAJ,5,sari roti,Cash
29-19-2122,21:12:31,1O5GAI,8,mie,Cash
29-19-2122,21:27:15,1O5GAH,9,kecap,Cash
29-19-2122,21:26:53,1O5GAG,4,saos,Gopay
29-19-2122,21:16:21,1O5GAF,9,es cream,Cash
29-19-2122,21:14:27,1O5GAE,1,pie susu,Cash
29-19-2122,19:52:19,1O5GAD,9,risol,Cash
29-19-2122,19:47:31,1O5GAC,7,martabak,Cash
29-19-2122,19:46:53,1O5GAB,4,floridina,Gopay
29-19-2122,19:31:45,1O5GAA,5,iso plus,Cash
29-19-2122,19:21:42,1O5GA9,1,golda,Gopay
29-19-2122,19:18:31,1O5GA8,1,nutrisari,Gopay
29-19-2122,19:13:39,1O5GA7,8,teh rio,Cash
29-19-2122,19:18:16,1O5GA6,10,kopikap,Cash
29-19-2122,18:49:18,1O5GA5,0,roti aoka,Other
29-19-2122,18:47:45,1O5GA4,0,sari gandum,Dana
29-19-2122,18:31:18,1O5GA3,10,taro,Other
29-19-2122,18:25:42,1O5GA2,8,"arem""",Cash
29-19-2122,18:22:12,1O5GA1,4,nasi ayam,Other EDC
29-19-2122,18:16:46,1O5GA1,1,chocolatos,Other
29-19-2122,18:15:33,1O5G9Z,7,kopi good day,Cash
29-19-2122,18:11:11,1O5G9Y,5,teh pucuk,Cash
29-19-2122,17:53:31,1O5G9X,1,aqua 351ml,Cash
29-19-2122,17:34:41,1O5G9W,7,good time,Cash
29-19-2122,17:19:33,1O5G9V,6,sarden,BCA
29-19-2122,17:14:53,1O5G9U,1,telur,Cash
29-19-2122,16:39:31,1O5G9T,7,es teh,Cash
29-19-2122,16:19:21,1O5G9S,5,susu cokelat,Cash
29-19-2122,15:49:57,1O5G9R,9,susu vanilla,Cash
29-19-2122,15:49:15,1O5G9Q,9,nagasari,Cash
29-19-2122,15:43:16,1O5G9P,6,usus crispy,BCA
29-19-2122,15:24:19,1O5G9O,4,nextar,Cash
29-19-2122,15:23:15,1O5G9N,2,pembalut,BCA
29-19-2122,15:11:15,1O5G9M,1,buku tulis,Cash
29-19-2122,15:16:31,1O5G9L,1,bolpoin standart,Cash
29-19-2122,14:24:46,1O5G9K,2,buku gambar,Gopay
29-19-2122,14:22:59,1O5G9J,6,pensil,Gopay
29-19-2122,13:49:31,1O5G9I,7,penghapus,Gopay
29-19-2122,13:12:45,1O5G9H,1,rautan pensil,Cash
29-19-2122,13:11:51,1O5G9G,6,sari roti,BCA
29-19-2122,12:32:42,1O5G9F,5,mie,Cash
29-19-2122,12:18:51,1O5G9E,4,kecap,GoFood
29-19-2122,12:17:55,1O5G9D,4,saos,Cash
29-19-2122,11:45:37,1O5G9C,8,es cream,Gopay
29-19-2122,11:43:17,1O5G9B,4,pie susu,Cash
29-19-2122,11:26:56,1O5G9A,7,risol,Cash
29-19-2122,8:42:16,1O5G99,4,martabak,GrabFood
29-19-2122,1:17:21,1O5G98,4,floridina,Cash
28-19-2122,22:54:35,1O5G97,4,iso plus,BCA
28-19-2122,22:52:12,1O5G8T,0,golda,Gopay
28-19-2122,22:46:23,1O5G96,7,nutrisari,Cash
28-19-2122,22:45:55,1O5G95,4,teh rio,GoFood
28-19-2122,22:41:31,1O5G95,4,kopikap,GoFood
28-19-2122,22:41:19,1O5G7Y,3,roti aoka,Cash
28-19-2122,21:18:18,1O5G94,8,sari gandum,GrabFood
28-19-2122,21:48:34,1O5G93,9,taro,BRI
28-19-2122,21:36:31,1O5G92,0,qitela,Cash
28-19-2122,21:34:38,1O5G91,8,choki choki,Cash
28-19-2122,21:32:16,1O5G91,2,bengbeng,Cash
28-19-2122,21:29:21,1O5G8Z,5,nabati,Cash
28-19-2122,21:27:16,1O5G8Y,6,basreng,Cash
28-19-2122,21:24:17,1O5G8X,5,mie lidi,Gopay
28-19-2122,21:17:32,1O5G8W,6,macroni pedas manis,Cash
28-19-2122,21:16:17,1O5G8V,7,bon cabe(bubuk cabe),Cash
28-19-2122,21:16:27,1O5G8U,6,pepsodent,BCA
28-19-2122,19:49:21,1O5G8T,7,head&shoulder,Gopay
28-19-2122,19:22:16,1O5G8S,4,lifebuoy(sabun mandi cair),CIMB NIAGA
28-19-2122,19:21:21,1O5G8R,0,lifebuoy(shampoo),Gopay
28-19-2122,18:53:11,1O5G8Q,7,shinzui(sabun mandi),Cash
28-19-2122,17:59:32,1O5G8P,10,biore(sabun muka),Mandiri
28-19-2122,17:57:35,1O5G8O,2,lifebuoy(sabun mandi batangan),Gopay
28-19-2122,17:31:14,1O5G8N,0,sunlight,Gopay
28-19-2122,17:14:41,1O5G8M,2,lux(sabun mandi),Gopay
28-19-2122,17:12:21,1O5G8L,6,sunsilk(shampoo),Gopay
28-19-2122,17:12:13,1O5G8K,6,pantene(shampoo),Gopay
28-19-2122,16:49:29,1O5G8J,3,lux(sabun mandi),Cash
28-19-2122,16:47:11,1O5G8I,6,biore(sabun mandi),Cash
28-19-2122,16:21:49,1O5G8H,3,kacang sukro,GoFood
28-19-2122,16:19:16,1O5G8G,0,"arem""",GrabFood
28-19-2122,15:13:32,1O5G8F,5,nasi ayam,Gopay
28-19-2122,14:52:15,1O5G8E,1,chocolatos,Gopay
28-19-2122,14:21:45,1O5G8D,7,kopi good day,Cash
28-19-2122,14:17:13,1O5G8C,2,teh pucuk,Cash
28-19-2122,13:56:53,1O5G8B,6,aqua 351ml,Cash
28-19-2122,13:52:52,1O5G8A,1,good time,Cash
28-19-2122,13:45:16,1O5G89,6,sarden,Cash
28-19-2122,13:35:16,1O5G88,4,telur,Cash
28-19-2122,13:26:45,1O5G87,8,es teh,Cash
28-19-2122,12:47:13,1O5G86,5,susu cokelat,Cash
28-19-2122,12:37:29,1O5G85,7,susu vanilla,Cash
28-19-2122,12:36:39,1O5G84,5,nagasari,Cash
28-19-2122,12:11:54,1O5G83,9,usus crispy,Other
28-19-2122,11:11:15,1O5G82,4,nextar,Cash
28-19-2122,11:45:24,1O5G81,8,pembalut,Cash
28-19-2122,11:39:56,1O5G81,1,buku tulis,Cash
28-19-2122,11:32:36,1O5G7Z,7,bolpoin standart,Cash
28-19-2122,11:12:47,1O5G7Y,3,buku gambar,Cash
27-19-2122,23:51:44,1O5G7X,1,pensil,Cash
27-19-2122,22:53:28,1O5G7W,1,penghapus,BNI
27-19-2122,22:39:17,1O5G7V,5,rautan pensil,Cash
27-19-2122,22:28:55,1O5G7U,9,sari roti,BCA
27-19-2122,22:13:56,1O5G7T,1,mie,Cash
27-19-2122,21:17:34,1O5G7S,3,kecap,Cash
27-19-2122,21:36:35,1O5G7R,5,saos,Cash
27-19-2122,21:16:45,1O5G7Q,7,es cream,Cash
27-19-2122,21:15:17,1O5G7P,0,pie susu,Cash
27-19-2122,19:57:23,1O5G7O,8,risol,Cash
27-19-2122,19:47:14,1O5G7N,10,martabak,Cash
27-19-2122,19:42:12,1O5G7M,8,floridina,Cash
27-19-2122,19:33:31,1O5G7L,2,iso plus,Cash
27-19-2122,19:29:58,1O5G7K,8,golda,Cash
27-19-2122,18:26:24,1O5G7J,4,nutrisari,Cash
27-19-2122,18:21:17,1O5G7I,5,teh rio,Gopay
27-19-2122,18:12:14,1O5G7H,4,kopikap,Cash
27-19-2122,17:51:28,1O5G7G,2,roti aoka,Cash
27-19-2122,17:33:22,1O5G7F,6,sari gandum,Cash
27-19-2122,17:31:59,1O5G7E,6,taro,Cash
27-19-2122,17:17:32,1O5G7D,1,qitela,Cash
27-19-2122,17:18:56,1O5G7C,10,choki choki,Other EDC
27-19-2122,16:59:37,1O5G7B,9,bengbeng,Gopay
27-19-2122,16:34:15,1O5G7A,10,nabati,GoFood
27-19-2122,16:33:48,1O5G79,3,basreng,Cash
27-19-2122,16:33:37,1O5G78,9,mie lidi,GoFood
27-19-2122,16:33:13,1O5G78,6,macroni pedas manis,GoFood
27-19-2122,16:29:31,1O5G77,5,bon cabe(bubuk cabe),Cash
27-19-2122,16:13:31,1O5G76,5,pepsodent,Cash
27-19-2122,16:11:16,1O5G75,10,head&shoulder,Cash
27-19-2122,14:22:34,1O5G74,5,lifebuoy(sabun mandi cair),Cash
27-19-2122,14:17:11,1O5G73,4,lifebuoy(shampoo),Cash
27-19-2122,13:43:48,1O5G72,1,shinzui(sabun mandi),Cash
27-19-2122,13:18:13,1O5G71,1,biore(sabun muka),Cash
27-19-2122,13:15:36,1O5G71,1,lifebuoy(sabun mandi batangan),BCA
27-19-2122,12:46:54,1O5G6Z,0,sunlight,Cash
27-19-2122,11:56:33,1O5G6Y,8,lux(sabun mandi),Cash
27-19-2122,11:41:55,1O5G6X,0,sunsilk(shampoo),Cash
27-19-2122,11:31:43,1O5G6W,2,pantene(shampoo),Gopay
27-19-2122,11:25:36,1O5G6V,6,lux(sabun mandi),Cash
27-19-2122,11:18:31,1O5G6U,5,biore(sabun mandi),Other EDC
27-19-2122,11:11:53,1O5G6T,6,kacang sukro,BRI
27-19-2122,11:57:32,1O5G6S,7,kuaci,Cash
27-19-2122,11:55:13,1O5G6R,4,kacang kulit,Cash
27-19-2122,11:16:18,1O5G6Q,0,lays,Cash
27-19-2122,11:18:52,1O5G6P,5,chitato,BCA
27-19-2122,9:21:13,1O5G6O,6,superstar,BCA
27-19-2122,8:53:11,1O5G6N,1,momogi,Cash
27-19-2122,8:43:13,1O5G6M,3,yupi,Cash
26-19-2122,23:22:19,1O5G6L,2,astor,Cash
26-19-2122,22:12:55,1O5G6K,6,siip,Cash
26-19-2122,21:52:15,1O5G6J,9,helo panda,Other
26-19-2122,21:51:28,1O5G6I,2,poki poki,Cash
26-19-2122,21:35:13,1O5G6H,7,top,Cash
26-19-2122,21:21:23,1O5G6G,5,oreo,BCA
26-19-2122,21:21:15,1O5G6F,7,selai olai,Gopay
26-19-2122,21:42:11,1O5G6E,4,gery salut,GoFood
26-19-2122,21:22:15,1O5G6D,6,malkis roma,Cash
26-19-2122,21:16:35,1O5G6C,1,tik tik,BCA
26-19-2122,21:17:39,1O5G6B,8,krisbee,Gopay
26-19-2122,19:55:16,1O5G6A,2,sponge,BCA
26-19-2122,19:42:21,1O5G69,2,chocopie,Gopay
26-19-2122,19:29:46,1O5G68,7,jetz,Other
26-19-2122,19:22:51,1O5G67,2,chiki ball,Cash
26-19-2122,19:19:42,1O5G66,4,chitato lite,Other
26-19-2122,19:18:46,1O5G65,2,kusuka,Cash
26-19-2122,19:18:31,1O5G65,9,piattos,Cash
26-19-2122,19:14:55,1O5G64,0,time break,Cash
26-19-2122,19:19:41,1O5G63,3,tango,Cash
26-19-2122,19:18:21,1O5G62,10,fanta,Cash
26-19-2122,18:44:11,1O5G61,7,sprite,Cash
26-19-2122,18:22:49,1O5G61,9,roma arden,BCA
26-19-2122,18:15:26,1O5G5Z,1,kalpa,Gopay
26-19-2122,18:12:48,1O5G5Y,7,le minerale,Gopay
26-19-2122,17:44:42,1O5G5X,7,mizone,Cash
26-19-2122,17:12:14,1O5G5W,4,pocari sweat,Cash
26-19-2122,16:59:43,1O5G5V,2,tim tam,Cash
26-19-2122,16:48:12,1O5G5U,9,tisu,Other
26-19-2122,16:47:26,1O5G5T,6,kapas,Cash
26-19-2122,15:56:38,1O5G5S,0,pembersih muka,Cash
26-19-2122,15:52:55,1O5G5R,3,marina hand&body,Cash
26-19-2122,15:52:29,1O5G5Q,2,lovely hand&body,Cash
26-19-2122,15:34:24,1O5G5P,4,vaseline hand&body,Cash
26-19-2122,15:21:13,1O5G5O,2,citra hand&body,Gopay
26-19-2122,15:16:45,1O5G5N,4,nivea deodorant,BNI
26-19-2122,14:56:51,1O5G5M,1,nivea hand&body,Cash
26-19-2122,14:35:19,1O5G5L,2,rexona,Gopay
26-19-2122,13:52:24,1O5G5K,9,posh body spray,Cash
26-19-2122,13:36:38,1O5G5J,6,clear shampoo,Gopay
26-19-2122,13:24:33,1O5G5I,1,posh deodorant,Cash
26-19-2122,12:45:18,1O5G5H,1,bellagio parfume,Cash
26-19-2122,12:12:53,1O5G5G,8,"arem""",Cash
26-19-2122,11:51:43,1O5G5F,10,nasi ayam,Cash
26-19-2122,11:51:27,1O5G5E,4,chocolatos,Gopay
26-19-2122,11:42:56,1O5G5D,6,kopi good day,Cash
26-19-2122,11:18:26,1O5G5C,8,teh pucuk,Gopay
26-19-2122,11:59:11,1O5G5B,5,aqua 351ml,Gopay
26-19-2122,11:56:45,1O5G5A,5,good time,Cash
26-19-2122,11:24:52,1O5G59,5,sarden,Cash
26-19-2122,9:55:39,1O5G58,8,telur,GrabFood
26-19-2122,9:46:32,1O5G57,10,es teh,Gopay
26-19-2122,9:46:13,1O5G56,6,susu cokelat,Cash
26-19-2122,9:45:26,1O5G56,6,susu vanilla,Cash
26-19-2122,9:19:52,1O5G55,6,nagasari,Cash
25-19-2122,22:23:41,1O5G54,9,usus crispy,BCA
25-19-2122,22:11:52,1O5G53,8,nextar,Other
25-19-2122,21:42:23,1O5G52,7,pembalut,Cash
25-19-2122,21:35:12,1O5G51,3,buku tulis,Cash
25-19-2122,21:28:51,1O5G51,9,bolpoin standart,GrabFood
25-19-2122,21:27:21,1O5G4Z,9,buku gambar,Other
25-19-2122,21:21:11,1O5G4Y,7,pensil,Cash
25-19-2122,21:13:29,1O5G4X,6,penghapus,CIMB NIAGA
25-19-2122,21:54:24,1O5G4W,9,rautan pensil,Cash
25-19-2122,21:39:41,1O5G4V,0,sari roti,Cash
25-19-2122,21:29:36,1O5G4U,7,mie,Cash
25-19-2122,21:15:33,1O5G4T,4,kecap,BCA
25-19-2122,21:11:53,1O5G4S,5,saos,Cash
25-19-2122,19:54:31,1O5G4R,6,es cream,Other
25-19-2122,19:48:27,1O5G4Q,2,pie susu,Other EDC
25-19-2122,19:44:45,1O5G4P,1,risol,Cash
25-19-2122,19:41:15,1O5G4O,1,martabak,Cash
25-19-2122,19:22:37,1O5G4N,9,floridina,Cash
25-19-2122,19:19:12,1O5G4M,1,iso plus,Cash
25-19-2122,19:12:23,1O5G4L,7,golda,Cash
25-19-2122,18:51:13,1O5G4K,2,nutrisari,BCA
25-19-2122,18:32:58,1O5G4J,3,teh rio,Cash
25-19-2122,18:28:51,1O5G4I,5,kopikap,Cash
25-19-2122,18:12:19,1O5G4H,6,roti aoka,Other
25-19-2122,17:54:19,1O5G4G,3,sari gandum,Other EDC
25-19-2122,17:31:47,1O5G4F,5,taro,Cash
25-19-2122,17:22:12,1O5G4E,4,qitela,Cash
25-19-2122,17:21:57,1O5G4D,3,choki choki,Cash
25-19-2122,17:18:21,1O5G4C,2,bengbeng,Cash
25-19-2122,17:14:51,1O5G4B,1,nabati,Cash
25-19-2122,16:56:11,1O5G4A,6,basreng,Cash
25-19-2122,16:54:48,1O5G49,9,mie lidi,BCA
25-19-2122,16:33:19,1O5G48,8,macroni pedas manis,BCA
25-19-2122,16:29:21,1O5G47,7,bon cabe(bubuk cabe),BCA
25-19-2122,16:26:33,1O5G46,5,pepsodent,Gopay
25-19-2122,16:19:47,1O5G45,4,head&shoulder,Cash
25-19-2122,15:54:34,1O5G44,9,lifebuoy(sabun mandi cair),Cash
25-19-2122,15:51:55,1O5G43,4,lifebuoy(shampoo),Other
25-19-2122,15:16:36,1O5G42,4,shinzui(sabun mandi),Cash
25-19-2122,14:36:13,1O5G41,10,biore(sabun muka),Cash
25-19-2122,14:35:35,1O5G41,1,lifebuoy(sabun mandi batangan),Cash
25-19-2122,14:15:51,1O5G3Z,9,sunlight,Cash
25-19-2122,13:29:15,1O5G3Y,7,lux(sabun mandi),Cash
25-19-2122,13:22:24,1O5G3X,8,sunsilk(shampoo),Cash
25-19-2122,13:19:55,1O5G3W,4,pantene(shampoo),BCA
25-19-2122,12:57:15,1O5G3V,4,lux(sabun mandi),Cash
25-19-2122,12:47:41,1O5G3U,8,biore(sabun mandi),Cash
25-19-2122,12:46:54,1O5G3T,2,kacang sukro,Cash
25-19-2122,12:46:15,1O5G3T,6,kuaci,Cash
25-19-2122,12:24:51,1O5G3S,10,kacang kulit,Cash
25-19-2122,12:15:56,1O5G3R,6,lays,GoFood
25-19-2122,11:13:44,1O5G3Q,5,chitato,Other EDC
25-19-2122,9:48:47,1O5G3P,1,superstar,Cash
25-19-2122,9:38:15,1O5G3O,8,momogi,Cash
24-19-2122,23:48:48,1O5G3N,9,yupi,Cash
24-19-2122,23:21:23,1O5G3M,1,astor,Cash
24-19-2122,23:14:29,1O5G3L,2,siip,Gopay
24-19-2122,22:16:12,1O5G3K,1,helo panda,Cash
24-19-2122,22:18:37,1O5G3J,7,poki poki,Cash
24-19-2122,22:17:23,1O5G3I,10,top,Cash
24-19-2122,22:14:56,1O5G3H,0,oreo,BRI
24-19-2122,22:11:52,1O5G3G,7,selai olai,Cash
24-19-2122,21:36:55,1O5G3F,10,gery salut,Gopay
24-19-2122,21:21:35,1O5G3E,9,malkis roma,Gopay
24-19-2122,21:13:48,1O5G3D,4,tik tik,Cash
24-19-2122,21:11:53,1O5G3C,1,krisbee,BRI
24-19-2122,21:56:11,1O5G3B,9,sponge,Cash
24-19-2122,21:31:44,1O5G3A,3,chocopie,Cash
24-19-2122,21:22:42,1O5G39,4,jetz,Cash
24-19-2122,21:16:56,1O5G38,8,chiki ball,Mandiri
24-19-2122,21:17:18,1O5G37,5,chitato lite,BRI
24-19-2122,21:13:58,1O5G36,6,kusuka,Cash
24-19-2122,19:59:11,1O5G35,5,piattos,Cash
24-19-2122,19:48:32,1O5G34,3,time break,BCA
24-19-2122,19:14:52,1O5G33,7,tango,Cash
24-19-2122,19:16:53,1O5G32,5,fanta,Cash
24-19-2122,19:13:38,1O5G31,8,sprite,Cash
24-19-2122,19:12:21,1O5G31,2,roma arden,BCA
24-19-2122,18:51:46,1O5G2Z,9,kalpa,Cash
24-19-2122,18:47:53,1O5G2Y,1,le minerale,Cash
24-19-2122,18:35:14,1O5G2X,5,mizone,Cash
24-19-2122,18:21:13,1O5G2W,1,pocari sweat,BCA
24-19-2122,18:11:11,1O5G2V,9,tim tam,BRI
24-19-2122,17:27:18,1O5G2U,10,tisu,BCA
24-19-2122,17:13:32,1O5G2T,1,kapas,Cash
24-19-2122,17:18:19,1O5G2S,6,"arem""",Cash
